#index RAdeg DECdeg dist V-J specind HIPindex Vmag HIPmag Jmag Hmag Kmag MV B-V HIPV-I V-I Teff SpT Blum HZseparcsec HZcontrast mass FLAG(SUPERBLINK) FLAG(2MASSCNS3) FLAG(CNS3) FLAG(HIPS) FLAG(HIPD) FLAG(RECONS) name
4796 90.894211 16.862694 15.822784 4.610000 7.400000 -100 14.000000 -100.000000 9.390000 8.820000 8.570000 13.003586 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.005858 0.004837 2.97027e-08 0.210988 1 0 0 0 0 0 PMI_J06035+1651  
4797 74.781876 16.865194 19.646366 4.580000 7.400000 -100 14.400000 -100.000000 9.820000 9.230000 8.980000 12.933588 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.006248 0.004023 2.78482e-08 0.210988 1 0 0 0 0 0 PMI_J04591+1651  
4798 43.253708 16.881306 3.854902 6.740000 7.650000 -100 15.140000 -100.000000 8.390000 7.880000 7.580000 17.209934 -100.000000 -100.000000 4.114000 2700.000000 7.600000 0.000298 0.004479 5.8361e-07 0.08 1 0 0 0 0 1 PMI_J02530+1652  
4801 268.252625 16.917500 14.144272 4.280000 7.400000 -100 12.980000 -100.000000 8.699000 8.158000 7.874000 12.227097 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009256 0.006802 1.87987e-08 0.27277 1 1 0 0 0 0 GJ4032
4802 263.471466 16.920250 9.165903 5.190000 7.500000 -100 14.090000 -100.000000 8.900000 8.300000 7.990000 14.279124 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.002876 0.005851 6.05e-08 0.140508 1 0 0 0 0 0 PMI_J17338+1655  
4803 256.093079 16.932112 17.182131 4.030000 7.300000 -100 12.600000 -100.000000 8.571000 8.073000 7.795000 11.424615 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.016704 0.007522 1.04165e-08 0.329759 1 1 0 0 0 0 GJ1209
4810 351.549347 17.002251 19.267822 4.270000 7.400000 -100 13.630000 -100.000000 9.360000 8.800000 8.530000 12.205837 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009439 0.005042 1.84342e-08 0.27277 1 0 0 0 0 0 PMI_J23261+1700  
4811 58.174000 17.017834 9.842520 5.410000 7.600000 -100 14.340000 -100.000000 8.933000 8.375000 8.053000 14.374469 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.002634 0.005215 6.60531e-08 0.140508 1 1 0 0 0 0 GJ3253
4813 72.003670 17.056028 18.518518 3.540000 7.200000 -100 11.750000 -100.000000 8.210000 7.590000 7.370000 10.411969 -100.000000 -100.000000 2.278363 3428.283691 7.232598 0.029484 0.009272 5.90141e-09 0.440882 1 0 0 0 0 0 PMI_J04480+1703  
4814 326.037628 17.059694 17.152658 4.420000 7.400000 -100 13.730000 -100.000000 9.313000 8.727000 8.435000 12.558342 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.007568 0.005072 2.29926e-08 0.236936 1 1 0 0 0 0 GJ4214A
4826 51.598457 17.158583 18.281536 4.660000 7.500000 -100 14.430000 -100.000000 9.770000 9.130000 8.890000 13.119937 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005678 0.004122 3.0647e-08 0.198206 1 0 0 0 0 0 PMI_J03263+1709  
4836 66.819336 17.241833 19.607843 3.660000 7.200000 -100 13.370000 -100.000000 9.714000 9.067000 8.826000 11.907850 -100.000000 -100.000000 2.360653 3360.732910 7.263303 0.008467 0.004693 2.055e-08 0.404036 1 1 0 0 0 0 GJ3290
4839 66.306419 17.268223 16.447369 4.370000 7.400000 -100 13.520000 -100.000000 9.150000 8.480000 8.270000 12.439518 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008443 0.005587 2.06091e-08 0.236936 1 0 0 0 0 0 PMI_J04252+1716  
4841 350.407410 17.293747 10.989011 4.310000 7.400000 115332 11.700000 11.656100 7.391000 6.771000 6.507000 11.495207 1.524000 2.250000 2.250000 3197.622070 7.341189 0.016456 0.011674 1.05734e-08 0.310573 1 1 0 1 0 0 GJ4333
4845 113.008835 17.320028 16.025640 4.850000 7.500000 -100 14.590000 -100.000000 9.739000 9.186000 8.903000 13.565923 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.004059 0.003975 4.28705e-08 0.18555 1 1 0 0 0 0 GJ3448B
4846 119.779877 17.329805 18.018019 4.460000 7.400000 -100 13.930000 -100.000000 9.470000 8.880000 8.610000 12.651465 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.007505 0.004808 2.3186e-08 0.223897 1 0 0 0 0 0 PMI_J07591+1719  
4847 271.702332 17.346445 14.641289 4.810000 7.500000 -100 14.300000 -100.000000 9.490000 8.920000 8.650000 13.472104 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.004425 0.004543 3.93216e-08 0.18555 1 0 0 0 0 0 PMI_J18068+1720  
4850 331.594238 17.372417 18.552876 4.020000 7.300000 -100 12.960000 -100.000000 8.940000 8.380000 8.080000 11.617944 -100.000000 -100.000000 2.609752 3197.622070 7.341189 0.014697 0.006534 1.18389e-08 0.310573 1 0 0 0 0 0 PMI_J22063+1722  
4852 43.358833 17.409000 15.174507 4.180000 7.400000 -100 12.900000 -100.000000 8.720000 8.150000 7.870000 11.994427 -100.000000 -100.000000 2.667689 3165.962402 7.357019 0.010919 0.006886 1.59358e-08 0.291577 1 0 0 0 0 0 PMI_J02534+1724  
4858 14.159917 17.459723 17.730497 4.620000 7.400000 -100 13.900000 -100.000000 9.285000 8.655000 8.374000 12.656395 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.008701 0.005261 1.99973e-08 0.198206 1 1 0 0 0 0 GJ1024
4859 230.963089 17.465944 11.750881 5.080000 7.500000 -100 14.180000 -100.000000 9.105000 8.620000 8.279000 13.829648 -100.000000 -100.000000 3.223696 2894.765381 7.488207 0.003691 0.005170 4.71377e-08 0.160614 1 1 0 0 0 0 Gl585
4863 153.974747 17.490889 12.642225 4.460000 7.400000 -100 13.160000 -100.000000 8.700000 8.150000 7.860000 12.650882 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.006949 0.006594 2.50383e-08 0.236936 1 0 0 0 0 0 PMI_J10158+1729  
4866 247.896088 17.563555 18.691589 4.260000 7.400000 -100 13.190000 -100.000000 8.926000 8.431000 8.178000 11.831768 -100.000000 -100.000000 2.667689 3165.962402 7.357019 0.012683 0.006025 1.37186e-08 0.291577 1 1 0 0 0 0 GJ1202
4867 99.296944 17.563995 9.746589 2.960000 7.000000 31635 9.630000 9.695000 6.674000 6.031000 5.862000 9.685737 1.480000 1.950000 1.950000 3786.957520 7.013555 0.037673 0.019914 4.61866e-09 0.571867 1 1 0 1 0 0 Gl239
4875 322.400818 17.642376 6.710959 4.080000 7.300000 106106 11.050000 10.297400 6.249000 5.737000 5.453000 11.916078 1.620000 2.650000 2.650000 3042.427490 7.417892 0.014773 0.018111 1.1778e-08 0.26 1 1 0 1 0 1 Gl829
4876 258.506073 17.648611 18.348623 4.290000 7.400000 -100 13.570000 -100.000000 9.280000 8.690000 8.450000 12.251983 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009046 0.005184 1.92345e-08 0.27277 1 0 0 0 0 0 PMI_J17140+1738  
4878 287.462036 17.668388 10.683761 4.770000 7.500000 -100 13.590000 -100.000000 8.819000 8.199000 7.902000 13.446380 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.004531 0.006301 3.84009e-08 0.18555 1 1 0 0 0 0 GJ1232
4881 67.120003 17.695917 16.000000 4.000000 7.300000 -100 12.590000 -100.000000 8.590000 7.960000 7.710000 11.569400 -100.000000 -100.000000 2.609752 3197.622070 7.341189 0.015369 0.007748 1.13212e-08 0.310573 1 0 0 0 0 0 PMI_J04284+1741  
4883 233.835541 17.713055 14.224751 4.010000 7.300000 -100 12.700000 -100.000000 8.694000 8.149000 7.940000 11.934776 -100.000000 -100.000000 2.492134 3261.894287 7.309053 0.009927 0.007004 1.75286e-08 0.349137 1 1 0 0 0 0 Gl589A
4890 135.596085 17.775723 17.182131 4.670000 7.500000 -100 14.320000 -100.000000 9.650000 9.040000 8.780000 13.144614 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005550 0.004336 3.13515e-08 0.198206 1 0 0 0 0 0 PMI_J09023+1746  
4891 206.270020 17.789892 13.239772 2.790000 6.700000 67090 9.790000 9.876000 6.997000 6.401000 6.220000 9.180597 1.420000 1.400000 1.400000 3980.130615 6.749673 0.049673 0.016834 3.5029e-09 0.630065 1 1 0 1 0 0 Gl525
4895 343.999390 17.811111 14.556041 3.300000 7.100000 -100 10.620000 -100.000000 7.319000 6.677000 6.449000 9.804784 -100.000000 -100.000000 2.135083 3567.485596 7.151796 0.042594 0.014179 4.08508e-09 0.499282 1 1 0 0 0 0 GJ4306
4898 54.391251 17.850140 17.391304 4.310000 7.400000 -100 13.500000 -100.000000 9.186000 8.564000 8.300000 12.298339 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.009100 0.005485 1.91214e-08 0.254148 1 1 0 0 0 0 GJ3240B
4914 76.955254 17.982721 14.144272 3.800000 7.300000 -100 11.820000 -100.000000 8.023000 7.446000 7.178000 11.067097 -100.000000 -100.000000 2.441320 3294.513184 7.293403 0.020865 0.010212 8.33924e-09 0.367916 1 1 0 0 0 0 GJ3333
4919 318.468781 18.099861 15.527950 4.330000 7.400000 -100 13.300000 -100.000000 8.970000 8.350000 8.120000 12.344430 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.008722 0.006014 1.99506e-08 0.254148 1 0 0 0 0 0 PMI_J21138+1805  
4922 132.934769 18.125105 18.338530 3.260000 7.100000 43510 11.540000 11.595000 8.281000 7.723000 7.525000 10.223177 1.481000 1.960000 1.960000 3712.339600 7.057447 0.025101 0.008639 6.93212e-09 0.545532 1 1 0 1 0 0 GJ1114
4926 259.593506 18.149000 16.313213 4.310000 7.400000 -100 13.360000 -100.000000 9.050000 8.495000 8.232000 12.297302 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.009108 0.005850 1.91031e-08 0.254148 1 1 0 0 0 0 GJ4002
4931 35.979290 18.200556 13.550136 2.770000 6.700000 -100 9.230000 -100.000000 6.460000 5.890000 5.690000 8.570281 -100.000000 -100.000000 1.696252 3940.723389 6.819277 0.090109 0.022153 1.93099e-09 0.616145 1 0 0 0 0 0 PMI_J02239+1812  
4934 131.188919 18.218527 14.749263 4.390000 7.400000 -100 13.330000 -100.000000 8.940000 8.320000 8.090000 12.486148 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008088 0.006097 2.15135e-08 0.236936 1 0 0 0 0 0 PMI_J08447+1813  
4941 103.101334 18.284721 12.953368 4.680000 7.500000 -100 13.730000 -100.000000 9.052000 8.445000 8.160000 13.168086 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005431 0.005689 3.20366e-08 0.198206 1 1 0 0 0 0 GJ3413
4944 342.227448 18.333055 16.077171 5.010000 7.500000 -100 14.970000 -100.000000 9.960000 9.390000 9.120000 13.938952 -100.000000 -100.000000 3.223696 2894.765381 7.488207 0.003338 0.003594 5.21303e-08 0.160614 1 0 0 0 0 0 PMI_J22489+1819  
4946 176.299576 18.349583 16.207455 4.400000 7.400000 -100 13.560000 -100.000000 9.160000 8.530000 8.260000 12.511426 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.007902 0.005485 2.20203e-08 0.236936 1 0 0 0 0 0 PMI_J11451+1820  
4953 332.874542 18.425756 11.617101 3.530000 7.200000 109555 10.250000 10.263900 6.725000 6.035000 5.823000 9.924511 1.465000 1.870000 1.870000 3532.164062 7.177025 0.039225 0.017049 4.43589e-09 0.48919 1 1 0 1 0 0 Gl851
4954 341.912140 18.443583 17.331022 4.250000 7.400000 -100 13.350000 -100.000000 9.100000 8.530000 8.270000 12.155879 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009883 0.005736 1.76052e-08 0.27277 1 0 0 0 0 0 PMI_J22476+1826  
4961 177.824799 18.489695 18.416206 4.470000 7.400000 -100 14.000000 -100.000000 9.530000 8.970000 8.750000 12.673999 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.006803 0.004479 2.55771e-08 0.236936 1 0 0 0 0 0 PMI_J11512+1829  
4967 161.408081 18.553055 19.455254 4.500000 7.400000 -100 14.190000 -100.000000 9.690000 9.070000 8.830000 12.744815 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.006886 0.004265 2.52677e-08 0.223897 1 0 0 0 0 0 PMI_J10456+1833  
4968 32.920750 18.560583 14.124293 4.260000 7.400000 -100 12.930000 -100.000000 8.670000 8.130000 7.870000 12.180166 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009665 0.006960 1.80034e-08 0.27277 1 0 0 0 0 0 PMI_J02116+1833  
4972 264.469910 18.589319 8.086036 3.260000 7.100000 86287 9.620000 9.646800 6.360000 5.790000 5.572000 10.081322 1.530000 2.300000 2.300000 3567.485596 7.151796 0.033017 0.022471 5.27006e-09 0.499282 1 1 0 1 0 0 Gl686
4973 24.414125 18.592417 16.556292 3.220000 7.100000 -100 10.700000 -100.000000 7.480000 6.860000 6.720000 9.605185 -100.000000 -100.000000 1.978405 3712.339600 7.057447 0.044349 0.012720 3.92346e-09 0.545532 1 0 0 0 0 0 PMI_J01376+1835  
4978 69.162247 18.615778 17.921146 4.700000 7.500000 -100 14.480000 -100.000000 9.780000 9.150000 8.940000 13.213171 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005210 0.004028 3.3395e-08 0.198206 1 0 0 0 0 0 PMI_J04366+1836  
4980 77.739334 18.626278 19.379845 4.690000 7.500000 -100 14.630000 -100.000000 9.935000 9.333000 9.062000 13.193249 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005307 0.003759 3.27878e-08 0.198206 1 1 0 0 0 0 GJ3337
4982 276.324921 18.652527 13.568521 4.990000 7.500000 -100 14.560000 -100.000000 9.570000 8.990000 8.700000 13.897338 -100.000000 -100.000000 3.223696 2894.765381 7.488207 0.003468 0.004340 5.017e-08 0.160614 1 0 0 0 0 0 PMI_J18252+1839  
4985 67.254211 18.673721 15.455951 4.780000 7.500000 -100 14.350000 -100.000000 9.570000 8.950000 8.690000 13.404522 -100.000000 -100.000000 3.098459 2952.950195 7.460500 0.004709 0.004440 3.69486e-08 0.18555 1 0 0 0 0 0 PMI_J04290+1840  
5000 291.281708 18.857000 19.685040 2.780000 6.700000 -100 10.060000 -100.000000 7.280000 6.610000 6.440000 8.589319 -100.000000 -100.000000 1.696252 3940.723389 6.819277 0.088543 0.015116 1.96515e-09 0.616145 1 0 0 0 0 0 PMI_J19251+1851  
5001 267.938568 18.859722 16.666666 4.630000 7.400000 -100 14.160000 -100.000000 9.530000 8.920000 8.670000 13.050756 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.005609 0.004494 3.10216e-08 0.210988 1 0 0 0 0 0 PMI_J17517+1851  
5002 281.345581 18.866249 14.326648 4.680000 7.500000 -100 13.950000 -100.000000 9.270000 8.640000 8.430000 13.169277 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.005425 0.005141 3.20718e-08 0.198206 1 0 0 0 0 0 PMI_J18453+1851  
5005 69.017372 18.888584 15.552099 4.920000 7.500000 -100 14.690000 -100.000000 9.770000 9.150000 8.920000 13.731054 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.003755 0.003940 4.63352e-08 0.17302 1 0 0 0 0 0 PMI_J04360+1853  
5012 15.712459 18.948389 13.793103 4.920000 7.500000 -100 14.430000 -100.000000 9.510000 8.920000 8.670000 13.731690 -100.000000 -100.000000 3.161389 2923.713135 7.474422 0.003753 0.004442 4.63624e-08 0.17302 1 0 0 0 0 0 PMI_J01028+1856  
5013 70.730705 18.960880 9.273857 3.490000 7.200000 21932 9.950000 10.002900 6.462000 5.824000 5.607000 10.113698 1.523000 2.250000 2.250000 3462.566406 7.217015 0.036327 0.020552 4.78983e-09 0.459582 1 1 0 1 0 0 Gl176
5014 66.310707 18.973612 19.880716 4.390000 7.400000 -100 13.980000 -100.000000 9.590000 8.960000 8.710000 12.487840 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008075 0.004520 2.15471e-08 0.236936 1 0 0 0 0 0 PMI_J04252+1858  
5015 301.927765 18.983444 16.638935 4.560000 7.400000 -100 13.990000 -100.000000 9.430000 8.880000 8.600000 12.884372 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.006056 0.004677 2.87335e-08 0.223897 1 0 0 0 0 0 PMI_J20077+1859  
5018 258.958801 19.000029 11.862396 3.520000 7.200000 -100 10.730000 -100.000000 7.212000 6.635000 6.450000 10.359138 -100.000000 -100.000000 2.194421 3497.192139 7.201276 0.027108 0.013880 6.41883e-09 0.478468 1 1 0 0 0 0 GJ3997
5024 243.635910 19.103001 17.889088 4.680000 7.500000 -100 13.670000 -100.000000 8.990000 8.478000 8.262000 12.407059 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.009399 0.005419 1.85125e-08 0.223897 1 1 0 0 0 0 GJ1200
5026 162.135788 19.150583 11.778563 5.240000 7.600000 -100 14.730000 -100.000000 9.491000 8.925000 8.677000 14.374538 -100.000000 -100.000000 3.296181 2866.104248 7.502292 0.002409 0.004167 7.22184e-08 0.148854 1 1 0 0 0 0 GJ3623
5034 250.503128 19.269556 16.638935 4.010000 7.300000 -100 12.700000 -100.000000 8.690000 8.150000 7.860000 11.594372 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.014286 0.007184 1.21794e-08 0.329759 1 0 0 0 0 0 PMI_J16420+1916  
5036 340.932404 19.281723 18.018019 4.290000 7.400000 -100 13.530000 -100.000000 9.240000 8.660000 8.410000 12.251465 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.009051 0.005280 1.92254e-08 0.27277 1 0 0 0 0 0 PMI_J22437+1916  
5038 288.663361 19.306389 15.772871 4.400000 7.400000 -100 13.500000 -100.000000 9.101000 8.558000 8.335000 12.510447 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.007485 0.005485 2.32468e-08 0.254148 1 1 0 0 0 0 Wo9652B
5040 288.664734 19.316645 19.083969 3.980000 7.300000 94557 11.560000 11.618000 7.579000 7.027000 6.813000 10.156657 1.500000 2.070000 2.070000 3360.732910 7.263303 0.042483 0.010800 4.09576e-09 0.404036 1 1 0 1 0 0 Wo9652A
5043 227.520035 19.357639 12.531328 4.740000 7.500000 -100 13.800000 -100.000000 9.056000 8.517000 8.250000 13.310015 -100.000000 -100.000000 3.034901 2982.479736 7.446438 0.004766 0.005509 3.65106e-08 0.198206 1 1 0 0 0 0 GJ3893
5045 38.616875 19.377501 19.157087 4.450000 7.400000 -100 14.040000 -100.000000 9.590000 8.980000 8.750000 12.628352 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.007095 0.004397 2.45241e-08 0.236936 1 0 0 0 0 0 PMI_J02344+1922  
5046 127.907173 19.394510 11.065619 4.390000 7.400000 41824 11.900000 11.590200 7.509000 6.894000 6.603000 11.680121 1.850000 3.560000 3.560000 2952.950195 7.460500 0.023052 0.013721 7.5481e-09 0.18555 1 1 0 1 0 0 GJ2069A
5047 127.905914 19.397028 6.535948 5.700000 7.600000 -100 14.320000 -100.000000 8.625000 8.049000 7.720000 15.243457 -100.000000 -100.000000 3.711193 2781.812744 7.551875 0.001410 0.005746 1.23362e-07 0.124063 1 1 0 0 0 0 GJ2069B
5048 134.314255 19.404888 18.761726 4.380000 7.400000 -100 13.830000 -100.000000 9.450000 8.870000 8.610000 12.463636 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008257 0.004843 2.1072e-08 0.236936 1 0 0 0 0 0 PMI_J08572+1924  
5053 278.458527 19.436445 19.047619 4.140000 7.400000 -100 13.300000 -100.000000 9.160000 8.640000 8.300000 11.900797 -100.000000 -100.000000 2.667689 3165.962402 7.357019 0.011902 0.005728 1.46192e-08 0.291577 1 0 0 0 0 0 PMI_J18338+1926  
5054 168.801712 19.453362 13.315579 4.540000 7.400000 -100 13.460000 -100.000000 8.919000 8.366000 8.086000 12.838200 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.006319 0.005970 2.75372e-08 0.223897 1 1 0 0 0 0 GJ3652
5059 104.870209 19.509361 16.286646 4.230000 7.400000 -100 13.170000 -100.000000 8.940000 8.350000 8.120000 12.110842 -100.000000 -100.000000 2.725052 3134.616211 7.372692 0.010302 0.006232 1.68898e-08 0.27277 1 0 0 0 0 0 PMI_J06594+1930  
5070 349.367126 19.613001 9.718173 4.380000 7.400000 -100 12.400000 -100.000000 8.020000 7.411000 7.173000 12.462076 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008269 0.009357 2.10418e-08 0.236936 1 1 0 0 0 0 GJ4326
5072 273.749390 19.657223 18.691589 4.380000 7.400000 -100 13.820000 -100.000000 9.440000 8.930000 8.680000 12.461768 -100.000000 -100.000000 2.781848 3103.580322 7.388210 0.007828 0.004734 2.22275e-08 0.254148 1 0 0 0 0 0 PMI_J18149+1939  
5074 78.175224 19.665070 12.292563 3.520000 7.200000 24284 10.820000 10.805100 7.299000 6.695000 6.470000 10.371787 1.550000 2.440000 2.440000 3394.340332 7.248027 0.032663 0.014702 5.32714e-09 0.422367 1 1 0 1 0 0 Gl192
5075 138.513290 19.668249 16.077171 3.880000 7.300000 -100 12.300000 -100.000000 8.420000 7.820000 7.530000 11.268952 -100.000000 -100.000000 2.551235 3229.598389 7.325201 0.019279 0.008636 9.0252e-09 0.329759 1 0 0 0 0 0 PMI_J09140+1940  
5085 219.714874 19.751278 19.267822 4.640000 7.400000 -100 14.500000 -100.000000 9.860000 9.290000 9.030000 13.075837 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.005481 0.003842 3.17465e-08 0.210988 1 0 0 0 0 0 PMI_J14388+1945  
5086 134.563004 19.763056 5.230125 6.140000 7.550000 -100 14.060000 -100.000000 7.791000 7.244000 6.889000 15.467440 -100.000000 -100.000000 3.981065 2727.000000 7.584117 0.001363 0.007060 1.27636e-07 0.11 1 1 0 0 0 1 GJ1116AB
5087 359.438202 19.769777 14.858841 4.520000 7.400000 -100 13.550000 -100.000000 9.035000 8.434000 8.161000 12.690076 -100.000000 -100.000000 2.905870 3042.427490 7.417892 0.007242 0.005727 2.40254e-08 0.223897 1 1 0 0 0 0 GJ4380
5088 329.158081 19.770666 18.248175 4.040000 7.300000 -100 12.970000 -100.000000 8.928000 8.384000 8.067000 11.663903 -100.000000 -100.000000 2.609752 3197.622070 7.341189 0.014088 0.006504 1.23508e-08 0.310573 1 1 0 0 0 0 GJ4240
5095 316.851807 19.847860 15.197568 4.520000 7.400000 -100 13.700000 -100.000000 9.180000 8.640000 8.390000 12.791129 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.006107 0.005142 2.84907e-08 0.236936 1 0 0 0 0 0 PMI_J21074+1950W 
5096 4.059106 19.862289 16.307894 3.910000 7.300000 1295 11.790000 11.861500 7.875000 7.322000 7.087000 10.728010 1.485000 1.980000 1.980000 3394.340332 7.248027 0.023527 0.009406 7.39577e-09 0.422367 1 1 0 1 0 0 GJ1006A
5097 4.067250 19.864056 15.151515 4.660000 7.500000 -100 13.550000 -100.000000 8.893000 8.339000 8.097000 12.647720 -100.000000 -100.000000 2.970707 3012.304443 7.432236 0.008130 0.005951 2.14018e-08 0.210988 1 1 0 0 0 0 GJ1006B
5098 154.901169 19.870028 4.887586 4.190000 7.250000 -100 9.290000 -100.000000 5.449000 4.843000 4.593000 10.844528 -100.000000 -100.000000 2.492134 3261.894287 7.309053 0.027096 0.033679 6.42168e-09 0.39 1 1 0 0 0 1 Gl388
5103 352.968994 19.937195 6.180470 5.300000 7.600000 -100 12.400000 -100.000000 7.101000 6.555000 6.262000 13.444892 -100.000000 -100.000000 3.435897 2837.727051 7.518984 0.006201 0.012742 2.80584e-08 0.140508 1 1 0 0 0 0 Gl896B
5104 352.965973 19.937410 6.254691 3.890000 7.350000 116132 10.270000 10.257000 6.162000 5.575000 5.326000 11.288971 1.190000 2.190000 2.190000 3261.894287 7.309053 0.017994 0.021446 9.66998e-09 0.33 1 1 0 1 1 1 Gl896A
5111 246.094666 19.989611 17.667845 4.380000 7.400000 -100 13.700000 -100.000000 9.320000 8.770000 8.480000 12.464082 -100.000000 -100.000000 2.840386 3072.851807 7.403404 0.008254 0.005142 2.10807e-08 0.236936 1 0 0 0 0 0 PMI_J16243+1959W 
